TimeDelta,Length,Port,Protocol,Length,Info
0.000119,115,80,TCP,115,[TCP Keep-Alive] 52706  >  80 [ACK] Seq=1571 Ack=416 Win=229 Len=0 TSval=36708 TSecr=4217467651
0.046085,115,52706,TCP,115,[TCP Keep-Alive ACK] 80  >  52706 [ACK] Seq=416 Ack=1572 Win=277 Len=0 TSval=4217512718 TSecr=32206
0.23203,115,443,TCP,115,[TCP Keep-Alive] 36646  >  443 [ACK] Seq=540488 Ack=87912 Win=1339 Len=0 TSval=36736 TSecr=3424220353
0.03613,115,36646,TCP,115,[TCP Keep-Alive ACK] 443  >  36646 [ACK] Seq=87912 Ack=540489 Win=1050 Len=0 TSval=3424265470 TSecr=14189
1.396512,115,443,TCP,115,[TCP Keep-Alive] 39564  >  443 [ACK] Seq=1884 Ack=928 Win=661 Len=0 TSval=37280 TSecr=1995536109
0.062764,115,39564,TCP,115,[TCP Keep-Alive ACK] 443  >  39564 [ACK] Seq=928 Ack=1885 Win=266 Len=0 TSval=1995581226 TSecr=14729
2.751845,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.038601,198,51749,HTTP,198,HTTP/1.1 204 No Content 
0.00076,115,80,TCP,115,51749  >  80 [ACK] Seq=3456 Ack=914 Win=229 Len=0 TSval=37565 TSecr=2065268885
0.45242,115,443,TCP,115,[TCP Keep-Alive] 54336  >  443 [ACK] Seq=13864 Ack=3321 Win=661 Len=0 TSval=37760 TSecr=3924159574
0.037139,115,54336,TCP,115,[TCP Keep-Alive ACK] 443  >  54336 [ACK] Seq=3321 Ack=13865 Win=476 Len=0 TSval=3924204695 TSecr=15203
2.830047,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.037684,198,51749,HTTP,198,HTTP/1.1 204 No Content 
0.002536,198,51749,TCP,198,"[TCP Retransmission] 80  >  51749 [PSH, ACK] Seq=914 Ack=3770 Win=332 Len=83 TSval=2065274271 TSecr=38100"
0.002863,115,80,TCP,115,51749  >  80 [ACK] Seq=3770 Ack=997 Win=229 Len=0 TSval=38104 TSecr=2065274271
0.000267,198,51749,TCP,198,"[TCP Spurious Retransmission] 80  >  51749 [PSH, ACK] Seq=914 Ack=3770 Win=332 Len=83 TSval=2065274271 TSecr=38100"
0.853143,171,36646,TLSv1.2,171,Application Data
0.000202,115,36646,TCP,115,"443  >  36646 [FIN, ACK] Seq=87968 Ack=540489 Win=1050 Len=0 TSval=3424279972 TSecr=14189"
0.001147,115,443,TCP,115,"36646  >  443 [FIN, ACK] Seq=540489 Ack=87969 Win=1339 Len=0 TSval=38190 TSecr=3424279972"
0.232648,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.038981,198,52706,HTTP,198,HTTP/1.1 204 No Content 
0.00347,115,80,TCP,115,52706  >  80 [ACK] Seq=1886 Ack=499 Win=229 Len=0 TSval=38217 TSecr=4217527764
5.126468,171,39564,TLSv1.2,171,Application Data
0.000201,115,39564,TCP,115,"443  >  39564 [FIN, ACK] Seq=984 Ack=1885 Win=266 Len=0 TSval=1995595665 TSecr=14729"
0.001944,115,443,TCP,115,"39564  >  443 [FIN, ACK] Seq=1885 Ack=985 Win=661 Len=0 TSval=38730 TSecr=1995595665"
0.059031,115,39564,TCP,115,443  >  39564 [ACK] Seq=985 Ack=1886 Win=266 Len=0 TSval=1995595726 TSecr=38730
1.269492,171,54336,TLSv1.2,171,Application Data
0.000194,115,54336,TCP,115,"443  >  54336 [FIN, ACK] Seq=3377 Ack=13865 Win=476 Len=0 TSval=3924219101 TSecr=15203"
0.00128,115,443,TCP,115,"54336  >  443 [FIN, ACK] Seq=13865 Ack=3378 Win=661 Len=0 TSval=39204 TSecr=3924219101"
0.033113,115,54336,TCP,115,443  >  54336 [ACK] Seq=3378 Ack=13866 Win=476 Len=0 TSval=3924219138 TSecr=39204
4.718745,115,5228,TCP,115,57067  >  5228 [ACK] Seq=79 Ack=79 Win=406 Len=0 TSval=39680 TSecr=1076120362
0.061033,115,57067,TCP,115,[TCP Dup ACK 2321#1] 5228  >  57067 [ACK] Seq=79 Ack=80 Win=259 Len=0 TSval=1076165529 TSecr=35169
1.118121,115,57068,TCP,115,[TCP Dup ACK 704#9] 5228  >  57068 [ACK] Seq=1 Ack=2 Win=259 Len=0 TSval=2832322121 TSecr=4294939416
1.715314,115,80,TCP,115,[TCP Keep-Alive] 51749  >  80 [ACK] Seq=3769 Ack=997 Win=229 Len=0 TSval=42608 TSecr=2065274271
0.036044,115,51749,TCP,115,[TCP Keep-Alive ACK] 80  >  51749 [ACK] Seq=997 Ack=3770 Win=332 Len=0 TSval=2065319347 TSecr=38104
0.0127,115,80,TCP,115,[TCP Keep-Alive] 52706  >  80 [ACK] Seq=1885 Ack=499 Win=229 Len=0 TSval=42720 TSecr=4217527764
0.018379,115,52706,TCP,115,[TCP Keep-Alive ACK] 80  >  52706 [ACK] Seq=499 Ack=1886 Win=282 Len=0 TSval=4217572830 TSecr=38217
0.663277,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.058726,198,51749,HTTP,198,HTTP/1.1 204 No Content 
0.00065,115,80,TCP,115,51749  >  80 [ACK] Seq=4084 Ack=1080 Win=229 Len=0 TSval=43598 TSecr=2065329193
2.895907,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.040067,198,51749,HTTP,198,HTTP/1.1 204 No Content 
0.001043,115,80,TCP,115,51749  >  80 [ACK] Seq=4398 Ack=1163 Win=229 Len=0 TSval=44111 TSecr=2065334344
0.804706,115,5228,TCP,115,57067  >  5228 [ACK] Seq=79 Ack=79 Win=406 Len=0 TSval=44192 TSecr=1076165529
0.061759,115,57067,TCP,115,[TCP Dup ACK 2321#2] 5228  >  57067 [ACK] Seq=79 Ack=80 Win=259 Len=0 TSval=1076210652 TSecr=35169
0.233803,429,80,HTTP,429,HEAD /generate_204 HTTP/1.1 
0.040313,198,52706,HTTP,198,HTTP/1.1 204 No Content 
0.001185,115,80,TCP,115,52706  >  80 [ACK] Seq=2200 Ack=582 Win=229 Len=0 TSval=44225 TSecr=4217587847
0.001638,123,443,TCP,123,36654  >  443 [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM TSval=44871 TSecr=0 WS=64
0.064404,123,36654,TCP,123,"443  >  36654 [SYN, ACK] Seq=0 Ack=1 Win=60192 Len=0 MSS=1380 SACK_PERM TSval=3669576942 TSecr=44871 WS=256"
0.000863,115,443,TCP,115,36654  >  443 [ACK] Seq=1 Ack=1 Win=14656 Len=0 TSval=44878 TSecr=3669576942
0.001914,699,443,TLSv1.3,699,Client Hello
0.067558,115,36654,TCP,115,443  >  36654 [ACK] Seq=1 Ack=585 Win=61440 Len=0 TSval=3669577012 TSecr=44878
0.000201,327,36654,TLSv1.3,327,"Server Hello, Change Cipher Spec, Application Data"
0.000464,115,443,TCP,115,36654  >  443 [ACK] Seq=585 Ack=213 Win=15680 Len=0 TSval=44885 TSecr=3669577013
0.00473,179,443,TLSv1.3,179,"Change Cipher Spec, Application Data"
0.000194,207,443,TLSv1.3,207,Application Data
0.00362,407,443,TLSv1.3,407,Application Data
0.000398,407,443,TCP,407,"[TCP Retransmission] 36654  >  443 [PSH, ACK] Seq=741 Ack=213 Win=15680 Len=292 TSval=44885 TSecr=3669577013"
0.000183,213,443,TLSv1.3,213,Application Data
0.000984,1483,443,TCP,1483,36654  >  443 [ACK] Seq=1131 Ack=213 Win=15680 Len=1368 TSval=44885 TSecr=3669577013 [TCP segment of a reassembled PDU]
0.000718,1483,443,TCP,1483,36654  >  443 [ACK] Seq=2499 Ack=213 Win=15680 Len=1368 TSval=44885 TSecr=3669577013 [TCP segment of a reassembled PDU]
0.000279,262,443,TLSv1.3,262,Application Data
0.000838,1483,443,TCP,1483,36654  >  443 [ACK] Seq=4014 Ack=213 Win=15680 Len=1368 TSval=44885 TSecr=3669577013 [TCP segment of a reassembled PDU]
0.003354,1483,443,TCP,1483,36654  >  443 [ACK] Seq=5382 Ack=213 Win=15680 Len=1368 TSval=44885 TSecr=3669577013 [TCP segment of a reassembled PDU]
0.055549,115,36654,TCP,115,443  >  36654 [ACK] Seq=213 Ack=741 Win=61440 Len=0 TSval=3669577082 TSecr=44885
0.000221,695,36654,TLSv1.3,695,"Application Data, Application Data"
0.000147,146,36654,TLSv1.3,146,Application Data
0.007376,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=1131 Win=62720 Len=0 TSval=3669577087 TSecr=44885
0.001591,127,36654,TCP,127,443  >  36654 [ACK] Seq=824 Ack=2499 Win=68096 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=5382
0.000125,127,36654,TCP,127,[TCP Dup ACK 2546#1] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=68096 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=5382
0.000137,127,36654,TCP,127,[TCP Dup ACK 2546#2] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=68096 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=5382
0.000814,127,36654,TCP,127,[TCP Dup ACK 2546#3] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=68096 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=5382
0.000165,127,36654,TCP,127,[TCP Dup ACK 2546#4] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=68096 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=5382
0.000148,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=70912 Len=0 TSval=3669577092 TSecr=44885 SLE=4014 SRE=6750
0.006117,1483,443,TCP,1483,[TCP Previous segment not captured] 36654  >  443 [ACK] Seq=6897 Ack=793 Win=16832 Len=1368 TSval=44892 TSecr=3669577082 [TCP segment of a reassembled PDU]
0.000721,1483,443,TCP,1483,36654  >  443 [ACK] Seq=8265 Ack=793 Win=16832 Len=1368 TSval=44892 TSecr=3669577082 [TCP segment of a reassembled PDU]
0.000781,1483,443,TLSv1.3,1483,Application Data
0.008063,1483,443,TCP,1483,[TCP Retransmission] 36654  >  443 [ACK] Seq=9633 Ack=824 Win=16832 Len=1368 TSval=44893 TSecr=3669577082
0.000685,1483,443,TCP,1483,36654  >  443 [ACK] Seq=11001 Ack=824 Win=16832 Len=1368 TSval=44893 TSecr=3669577082 [TCP segment of a reassembled PDU]
0.00073,1483,443,TLSv1.3,1483,Application Data
0.000879,1483,443,TCP,1483,36654  >  443 [ACK] Seq=13737 Ack=824 Win=16832 Len=1368 TSval=44893 TSecr=3669577092 [TCP segment of a reassembled PDU]
0.001067,1483,443,TCP,1483,"[TCP Fast Retransmission] 36654  >  443 [ACK] Seq=2499 Ack=824 Win=16832 Len=1368 TSval=44893 TSecr=3669577092[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
0.054448,135,36654,TCP,135,[TCP Window Update] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=73472 Len=0 TSval=3669577167 TSecr=44885 SLE=6897 SRE=8265 SLE=4014 SRE=6750
0.000804,135,36654,TCP,135,[TCP Window Update] 443  >  36654 [ACK] Seq=824 Ack=2499 Win=79104 Len=0 TSval=3669577167 TSecr=44885 SLE=6897 SRE=11001 SLE=4014 SRE=6750
0.001082,262,443,TCP,262,"[TCP Out-Of-Order] 36654  >  443 [PSH, ACK] Seq=3867 Ack=824 Win=16832 Len=147 TSval=44900 TSecr=3669577167[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
0.00033,262,443,TCP,262,"[TCP Out-Of-Order] 36654  >  443 [PSH, ACK] Seq=6750 Ack=824 Win=16832 Len=147 TSval=44900 TSecr=3669577167"
0.0006,1483,443,TLSv1.3,1483,Application Data
0.011554,135,36654,TCP,135,443  >  36654 [ACK] Seq=824 Ack=3867 Win=90112 Len=0 TSval=3669577177 TSecr=44893 SLE=6897 SRE=15105 SLE=4014 SRE=6750
0.002152,1483,443,TLSv1.3,1483,Application Data
0.000802,1483,443,TCP,1483,36654  >  443 [ACK] Seq=17841 Ack=824 Win=16832 Len=1368 TSval=44902 TSecr=3669577177 [TCP segment of a reassembled PDU]
0.000782,1483,443,TCP,1483,"36654  >  443 [PSH, ACK] Seq=19209 Ack=824 Win=16832 Len=1368 TSval=44902 TSecr=3669577177 [TCP segment of a reassembled PDU]"
0.047322,127,36654,TCP,127,443  >  36654 [ACK] Seq=824 Ack=6750 Win=92672 Len=0 TSval=3669577232 TSecr=44900 SLE=6897 SRE=15105
0.000201,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=15105 Win=95488 Len=0 TSval=3669577232 TSecr=44900
0.004517,960,443,TLSv1.3,960,Application Data
0.001021,1483,443,TCP,1483,36654  >  443 [ACK] Seq=21422 Ack=824 Win=16832 Len=1368 TSval=44907 TSecr=3669577232 [TCP segment of a reassembled PDU]
0.000775,1483,443,TLSv1.3,1483,Application Data
0.003956,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=16473 Win=98304 Len=0 TSval=3669577241 TSecr=44900
0.002105,1483,443,TCP,1483,36654  >  443 [ACK] Seq=24158 Ack=824 Win=16832 Len=1368 TSval=44908 TSecr=3669577241 [TCP segment of a reassembled PDU]
0.000771,1483,443,TLSv1.3,1483,Application Data
0.00206,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=17841 Win=100864 Len=0 TSval=3669577246 TSecr=44902
0.001154,1483,443,TCP,1483,[TCP Retransmission] 36654  >  443 [ACK] Seq=25526 Ack=824 Win=16832 Len=1368 TSval=44908 TSecr=3669577241
0.000745,1483,443,TCP,1483,36654  >  443 [ACK] Seq=26894 Ack=824 Win=16832 Len=1368 TSval=44908 TSecr=3669577246 [TCP segment of a reassembled PDU]
0.002265,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=19209 Win=103680 Len=0 TSval=3669577252 TSecr=44902
0.000199,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=20577 Win=106496 Len=0 TSval=3669577252 TSecr=44902
0.001391,1483,443,TLSv1.3,1483,Application Data
0.000778,1483,443,TCP,1483,36654  >  443 [ACK] Seq=29630 Ack=824 Win=16832 Len=1368 TSval=44909 TSecr=3669577252 [TCP segment of a reassembled PDU]
0.051585,1483,443,TLSv1.3,1483,Application Data
0.000799,1483,443,TCP,1483,36654  >  443 [ACK] Seq=32366 Ack=824 Win=16832 Len=1368 TSval=44914 TSecr=3669577302 [TCP segment of a reassembled PDU]
0.000848,115,36654,TCP,115,443  >  36654 [ACK] Seq=824 Ack=24158 Win=114688 Len=0 TSval=3669577307 TSecr=44907
0.000203,150,36654,TLSv1.3,150,Application Data
0.000074,150,36654,TCP,150,"[TCP Retransmission] 443  >  36654 [PSH, ACK] Seq=824 Ack=24158 Win=114688 Len=35 TSval=3669577307 TSecr=44907"
0.00136,1483,443,TCP,1483,[TCP Retransmission] 36654  >  443 [ACK] Seq=32366 Ack=824 Win=16832 Len=1368 TSval=44914 TSecr=3669577302
0.000603,1483,443,TLSv1.3,1483,Application Data
0.000929,1483,443,TCP,1483,36654  >  443 [ACK] Seq=35102 Ack=824 Win=16832 Len=1368 TSval=44914 TSecr=3669577307 [TCP segment of a reassembled PDU]
0.005943,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=26894 Win=120064 Len=0 TSval=3669577316 TSecr=44908
0.0002,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=29630 Win=125696 Len=0 TSval=3669577317 TSecr=44908
0.001582,1483,443,TLSv1.3,1483,Application Data
0.000714,1483,443,TCP,1483,"36654  >  443 [PSH, ACK] Seq=37838 Ack=859 Win=16832 Len=1368 TSval=44915 TSecr=3669577307 [TCP segment of a reassembled PDU]"
0.000843,1483,443,TLSv1.3,1483,"Application Data, Application Data"
0.000817,1483,443,TCP,1483,36654  >  443 [ACK] Seq=40574 Ack=859 Win=16832 Len=1368 TSval=44915 TSecr=3669577317 [TCP segment of a reassembled PDU]
0.006535,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=30998 Win=128256 Len=0 TSval=3669577327 TSecr=44909
0.001407,1483,443,TLSv1.3,1483,Application Data
0.042711,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=32366 Win=131072 Len=0 TSval=3669577371 TSecr=44914
0.000198,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=33734 Win=133888 Len=0 TSval=3669577371 TSecr=44914
0.001265,1483,443,TCP,1483,36654  >  443 [ACK] Seq=43310 Ack=859 Win=16832 Len=1368 TSval=44921 TSecr=3669577371 [TCP segment of a reassembled PDU]
0.000487,1483,443,TLSv1.3,1483,Application Data
0.003886,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=35102 Win=136448 Len=0 TSval=3669577377 TSecr=44914
0.000208,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=36470 Win=139264 Len=0 TSval=3669577377 TSecr=44914
0.001246,1483,443,TCP,1483,36654  >  443 [ACK] Seq=46046 Ack=859 Win=16832 Len=1368 TSval=44921 TSecr=3669577377 [TCP segment of a reassembled PDU]
0.00039,1483,443,TLSv1.3,1483,Application Data
0.002572,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=37838 Win=142080 Len=0 TSval=3669577382 TSecr=44915
0.001516,1483,443,TCP,1483,36654  >  443 [ACK] Seq=48782 Ack=859 Win=16832 Len=1368 TSval=44922 TSecr=3669577382 [TCP segment of a reassembled PDU]
0.006604,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.000089,115,36654,TCP,115,[TCP Dup ACK 2610#1] 443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.000745,115,36654,TCP,115,[TCP Dup ACK 2610#2] 443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.000116,115,36654,TCP,115,[TCP Dup ACK 2610#3] 443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.000123,115,36654,TCP,115,[TCP Dup ACK 2610#4] 443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.000966,115,36654,TCP,115,[TCP Dup ACK 2610#5] 443  >  36654 [ACK] Seq=859 Ack=39206 Win=144640 Len=0 TSval=3669577387 TSecr=44915
0.001533,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=40574 Win=147456 Len=0 TSval=3669577387 TSecr=44915
0.002339,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=41942 Win=150272 Len=0 TSval=3669577387 TSecr=44915
0.001171,1483,443,TLSv1.3,1483,Application Data
0.000418,1483,443,TCP,1483,36654  >  443 [ACK] Seq=51518 Ack=859 Win=16832 Len=1368 TSval=44923 TSecr=3669577387 [TCP segment of a reassembled PDU]
0.006073,115,36654,TCP,115,[TCP Dup ACK 2617#1] 443  >  36654 [ACK] Seq=859 Ack=41942 Win=150272 Len=0 TSval=3669577387 TSecr=44915
0.000191,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=43310 Win=152832 Len=0 TSval=3669577397 TSecr=44916
0.003635,1483,443,TLSv1.3,1483,Application Data
0.004225,1483,443,TCP,1483,[TCP Retransmission] 36654  >  443 [ACK] Seq=52886 Ack=859 Win=16832 Len=1368 TSval=44924 TSecr=3669577387
0.000686,1483,443,TCP,1483,36654  >  443 [ACK] Seq=54254 Ack=859 Win=16832 Len=1368 TSval=44924 TSecr=3669577397 [TCP segment of a reassembled PDU]
0.024449,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=44678 Win=155648 Len=0 TSval=3669577436 TSecr=44921
0.000194,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=46046 Win=158464 Len=0 TSval=3669577436 TSecr=44921
0.00121,1483,443,TLSv1.3,1483,Application Data
0.000797,1483,443,TCP,1483,"36654  >  443 [PSH, ACK] Seq=56990 Ack=859 Win=16832 Len=1368 TSval=44927 TSecr=3669577436 [TCP segment of a reassembled PDU]"
0.00888,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=161024 Len=0 TSval=3669577446 TSecr=44921 SLE=48782 SRE=50150
0.000087,127,36654,TCP,127,[TCP Dup ACK 2626#1] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=161024 Len=0 TSval=3669577446 TSecr=44921 SLE=48782 SRE=50150
0.001403,1483,443,TLSv1.3,1483,Application Data
0.01247,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=163840 Len=0 TSval=3669577462 TSecr=44921 SLE=48782 SRE=51518
0.00027,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=166656 Len=0 TSval=3669577462 TSecr=44921 SLE=48782 SRE=52886
0.001186,1483,443,TCP,1483,"[TCP Out-Of-Order] 36654  >  443 [ACK] Seq=46046 Ack=859 Win=16832 Len=1368 TSval=44930 TSecr=3669577462[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
0.008675,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=169472 Len=0 TSval=3669577472 TSecr=44921 SLE=48782 SRE=54254
0.001516,1483,443,TCP,1483,"[TCP Out-Of-Order] 36654  >  443 [PSH, ACK] Seq=47414 Ack=859 Win=16832 Len=1368 TSval=44931 TSecr=3669577472[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
0.003296,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=172032 Len=0 TSval=3669577476 TSecr=44921 SLE=48782 SRE=55622
0.0021,1483,443,TCP,1483,36654  >  443 [ACK] Seq=59726 Ack=859 Win=16832 Len=1368 TSval=44931 TSecr=3669577476 [TCP segment of a reassembled PDU]
0.023962,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=174848 Len=0 TSval=3669577502 TSecr=44921 SLE=48782 SRE=56990
0.001696,1483,443,TLSv1.3,1483,Application Data
0.004698,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=177664 Len=0 TSval=3669577507 TSecr=44921 SLE=48782 SRE=58358
0.004629,1483,443,TCP,1483,36654  >  443 [ACK] Seq=62462 Ack=859 Win=16832 Len=1368 TSval=44934 TSecr=3669577507 [TCP segment of a reassembled PDU]
0.003768,127,36654,TCP,127,[TCP Window Update] 443  >  36654 [ACK] Seq=859 Ack=46046 Win=180224 Len=0 TSval=3669577517 TSecr=44921 SLE=48782 SRE=59726
0.001342,1483,443,TCP,1483,36654  >  443 [ACK] Seq=63830 Ack=859 Win=16832 Len=1368 TSval=44935 TSecr=3669577517 [TCP segment of a reassembled PDU]
0.007955,127,36654,TCP,127,443  >  36654 [ACK] Seq=859 Ack=47414 Win=183040 Len=0 TSval=3669577527 TSecr=44930 SLE=48782 SRE=59726
0.001374,1483,443,TLSv1.3,1483,Application Data
0.001675,1483,443,TCP,1483,[TCP Retransmission] 36654  >  443 [ACK] Seq=65198 Ack=859 Win=16832 Len=1368 TSval=44936 TSecr=3669577527
0.008595,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=59726 Win=185856 Len=0 TSval=3669577537 TSecr=44931
0.001364,1483,443,TLSv1.3,1483,Application Data
0.00705,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=61094 Win=188416 Len=0 TSval=3669577547 TSecr=44931
0.001384,1483,443,TCP,1483,36654  >  443 [ACK] Seq=67934 Ack=859 Win=16832 Len=1368 TSval=44938 TSecr=3669577547 [TCP segment of a reassembled PDU]
0.00078,1483,443,TLSv1.3,1483,Application Data
0.025987,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=62462 Win=191232 Len=0 TSval=3669577575 TSecr=44934
0.001376,1483,443,TCP,1483,36654  >  443 [ACK] Seq=70670 Ack=859 Win=16832 Len=1368 TSval=44941 TSecr=3669577575 [TCP segment of a reassembled PDU]
0.005544,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=63830 Win=194048 Len=0 TSval=3669577582 TSecr=44934
0.001279,1483,443,TLSv1.3,1483,Application Data
0.003265,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=65198 Win=196608 Len=0 TSval=3669577586 TSecr=44935
0.001507,1483,443,TLSv1.3,1483,Application Data
0.008533,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=66566 Win=199424 Len=0 TSval=3669577596 TSecr=44936
0.001344,1483,443,TCP,1483,36654  >  443 [ACK] Seq=74774 Ack=859 Win=16832 Len=1368 TSval=44943 TSecr=3669577596 [TCP segment of a reassembled PDU]
0.00882,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=67934 Win=202240 Len=0 TSval=3669577606 TSecr=44937
0.006908,115,36654,TCP,115,[TCP Dup ACK 2661#1] 443  >  36654 [ACK] Seq=859 Ack=67934 Win=202240 Len=0 TSval=3669577606 TSecr=44937
0.000187,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=69302 Win=204800 Len=0 TSval=3669577612 TSecr=44938
0.000151,115,36654,TCP,115,[TCP Dup ACK 2663#1] 443  >  36654 [ACK] Seq=859 Ack=69302 Win=204800 Len=0 TSval=3669577612 TSecr=44938
0.002236,1483,443,TLSv1.3,1483,Application Data
0.000446,1483,443,TCP,1483,36654  >  443 [ACK] Seq=77510 Ack=859 Win=16832 Len=1368 TSval=44945 TSecr=3669577612 [TCP segment of a reassembled PDU]
0.000843,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=70670 Win=207616 Len=0 TSval=3669577616 TSecr=44938
0.001988,1483,443,TLSv1.3,1483,Application Data
0.022013,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=72038 Win=210432 Len=0 TSval=3669577642 TSecr=44941
0.006062,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=73406 Win=213248 Len=0 TSval=3669577647 TSecr=44942
0.005019,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=74774 Win=215808 Len=0 TSval=3669577652 TSecr=44942
0.002403,115,36654,TCP,115,[TCP Dup ACK 2671#1] 443  >  36654 [ACK] Seq=859 Ack=74774 Win=215808 Len=0 TSval=3669577652 TSecr=44942
0.001404,1483,443,TCP,1483,"[TCP Previous segment not captured] 36654  >  443 [ACK] Seq=81614 Ack=859 Win=16832 Len=1368 TSval=44948 TSecr=3669577647 [TCP segment of a reassembled PDU], Application Data"
0.000319,132,443,TLSv1.3,132,Application Data
0.004897,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=76142 Win=218624 Len=0 TSval=3669577661 TSecr=44943
0.020963,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=77510 Win=221440 Len=0 TSval=3669577682 TSecr=44945
0.000197,115,36654,TCP,115,443  >  36654 [ACK] Seq=859 Ack=78878 Win=224000 Len=0 TSval=3669577682 TSecr=44945
0.007396,522,36654,TLSv1.3,522,Application Data
0.0002,153,36654,TLSv1.3,153,Application Data
0.000147,169,36654,TLSv1.3,169,Application Data
0.001956,115,36654,TCP,115,443  >  36654 [ACK] Seq=1358 Ack=80246 Win=226816 Len=0 TSval=3669577692 TSecr=44945
0.000482,115,443,TCP,115,36654  >  443 [ACK] Seq=82999 Ack=1304 Win=18048 Len=0 TSval=44953 TSecr=3669577686
0.006704,1483,443,TCP,1483,36654  >  443 [ACK] Seq=82999 Ack=1358 Win=18048 Len=1368 TSval=44956 TSecr=3669577687 [TCP segment of a reassembled PDU]
